"","ID","Description","Calories","Protein","TotalFat","Carbohydrate","Sodium","Cholesterol","Sugar","Calcium","Iron","Potassium","VitaminC","VitaminE","VitaminD","HighSodium","HighCals","HighSugar","HighProtein","HighFat"
"2161",9284,"PLUMS,CND,PURPLE,HVY SYRUP PK,SOL&LIQUIDS",89,0.36,0.1,23.24,19,0,22.31,9,0.84,91,0.4,0.18,0,0,0,1,0,0
"2162",9285,"PLUMS,CND,PURPLE,EX HVY SYRUP PK,SOL&LIQUIDS",101,0.36,0.1,26.31,19,0,8.22935471255377,9,0.82,89,0.4,1.47435755478662,0,0,0,1,0,0
"2163",9286,"POMEGRANATES,RAW",83,1.67,1.17,18.7,3,0,13.67,10,0.3,236,10.2,0.6,0,0,0,1,0,0
"2164",9287,"PRICKLY PEARS,RAW",41,0.73,0.51,9.57,5,0,8.22935471255377,56,0.3,220,14,1.47435755478662,0.577054226852948,0,0,1,0,0
"2165",9288,"PRUNES,CND,HVY SYRUP PK,SOL&LIQUIDS",105,0.87,0.2,27.8,3,0,8.22935471255377,17,0.41,226,2.8,1.47435755478662,0,0,0,1,0,0
"2166",9289,"PRUNES,DEHYD (LOW-MOISTURE),UNCKD",339,3.7,0.73,89.07,5,0,8.22935471255377,72,3.52,1058,0,1.47435755478662,0,0,1,1,0,0
"2167",9290,"PRUNES,DEHYD (LOW-MOISTURE),STWD",113,1.23,0.24,29.7,2,0,8.22935471255377,24,1.17,353,0,1.47435755478662,0,0,0,1,0,0
"2168",9291,"PLUMS,DRIED (PRUNES),UNCKD",240,2.18,0.38,63.88,2,0,38.13,43,0.93,732,0.6,0.43,0,0,1,1,0,0
"2169",9292,"PLUMS,DRIED (PRUNES),STWD,WO/ ADDED SUGAR",107,0.96,0.16,28.08,1,0,24.98,19,0.41,321,2.9,0.19,0,0,0,1,0,0
"2170",9293,"PLUMS,DRIED (PRUNES),STWD,W/ ADDED SUGAR",124,1.09,0.22,32.88,2,0,8.22935471255377,21,1.04,312,2.7,1.47435755478662,0,0,0,1,0,0
"2171",9294,"PRUNE JUICE,CANNED",71,0.61,0.03,17.45,4,0,16.45,12,1.18,276,4.1,0.12,0,0,0,1,0,0
"2172",9295,"PUMMELO,RAW",38,0.76,0.04,9.62,1,0,8.22935471255377,4,0.11,216,61,1.47435755478662,0.577054226852948,0,0,1,0,0
"2173",9296,"QUINCES,RAW",57,0.4,0.1,15.3,4,0,8.22935471255377,11,0.7,197,15,1.47435755478662,0.577054226852948,0,0,1,0,0
"2174",9297,"RAISINS,GOLDEN SEEDLESS",302,3.39,0.46,79.52,12,0,59.19,53,1.79,746,3.2,0.12,0,0,1,1,0,0
"2175",9298,"RAISINS,SEEDLESS",299,3.07,0.46,79.18,11,0,59.19,50,1.88,749,2.3,0.12,0,0,1,1,0,0
"2176",9299,"RAISINS,SEEDED",296,2.52,0.54,78.47,28,0,8.22935471255377,28,2.59,825,5.4,1.47435755478662,0,0,1,1,0,0
"2177",9301,"RAMBUTAN,CND,SYRUP PK",82,0.65,0.21,20.87,11,0,8.22935471255377,22,0.35,42,4.9,1.47435755478662,0.577054226852948,0,0,1,0,0
"2178",9302,"RASPBERRIES,RAW",52,1.2,0.65,11.94,1,0,4.42,25,0.69,151,26.2,0.87,0,0,0,0,0,0
"2179",9304,"RASPBERRIES,CND,RED,HVY SYRUP PK,SOL&LIQUIDS",91,0.83,0.12,23.36,3,0,20.06,11,0.42,94,8.7,0.59,0,0,0,1,0,0
"2180",9306,"RASPBERRIES,FRZ,RED,SWTND",103,0.7,0.16,26.16,1,0,21.76,15,0.65,114,16.5,0.72,0,0,0,1,0,0
"2181",9307,"RHUBARB,RAW",21,0.9,0.2,4.54,4,0,1.1,86,0.22,288,8,0.27,0,0,0,0,0,0
"2182",9309,"RHUBARB,FROZEN,UNCOOKED",21,0.55,0.11,5.1,2,0,1.1,194,0.29,108,4.8,0.27,0,0,0,0,0,0
"2183",9310,"RHUBARB,FRZ,CKD,W/SUGAR",116,0.39,0.05,31.2,1,0,28.7,145,0.21,96,3.3,0.19,0,0,0,1,0,0
"2184",9311,"ROSELLE,RAW",49,0.96,0.64,11.31,6,0,8.22935471255377,215,1.48,208,12,1.47435755478662,0.577054226852948,0,0,1,0,0
"2185",9312,"ROSE-APPLES,RAW",25,0.6,0.3,5.7,0,0,8.22935471255377,29,0.07,123,22.3,1.47435755478662,0.577054226852948,0,0,1,0,0
"2186",9313,"SAPODILLA,RAW",83,0.44,1.1,19.96,12,0,8.22935471255377,21,0.8,193,14.7,1.47435755478662,0.577054226852948,0,0,1,0,0
"2187",9314,"SAPOTE,MAMEY,RAW",124,1.45,0.46,32.1,7,0,20.14,18,0.78,454,23,2.11,0.577054226852948,0,0,1,0,0
"2188",9315,"SOURSOP,RAW",66,1,0.3,16.84,14,0,13.54,14,0.6,278,20.6,0.08,0,0,0,1,0,0
"2189",9316,"STRAWBERRIES,RAW",32,0.67,0.3,7.68,1,0,4.89,16,0.41,153,58.8,0.29,0,0,0,0,0,0
"2190",9317,"STRAWBERRIES,CND,HVY SYRUP PK,SOL&LIQUIDS",92,0.56,0.26,23.53,4,0,21.83,13,0.49,86,31.7,0.19,0,0,0,1,0,0
"2191",9318,"STRAWBERRIES,FRZ,UNSWTND",35,0.43,0.11,9.13,2,0,4.56,16,0.75,148,41.2,0.29,0,0,0,0,0,0
"2192",9319,"STRAWBERRIES,FRZ,SWTND,WHL",78,0.52,0.14,21,1,0,18.61,11,0.47,98,39.5,0.24,0,0,0,1,0,0
"2193",9320,"STRAWBERRIES,FRZ,SWTND,SLICED",96,0.53,0.13,25.92,3,0,24.01,11,0.59,98,41.4,0.23,0,0,0,1,0,0
"2194",9321,"SUGAR-APPLES,(SWEETSOP),RAW",94,2.06,0.29,23.64,9,0,8.22935471255377,24,0.6,247,36.3,1.47435755478662,0.577054226852948,0,0,1,0,0
"2195",9322,"TAMARINDS,RAW",239,2.8,0.6,62.5,28,0,57.4,74,2.8,628,3.5,0.1,0,0,1,1,0,0
"2196",9325,"FRUIT SALAD,TROPICAL,CND,HVY SYRUP,SOL&LIQUIDS",86,0.41,0.1,22.36,2,0,8.22935471255377,13,0.52,131,17.5,1.47435755478662,0,0,0,1,0,0
"2197",9326,"WATERMELON,RAW",30,0.61,0.15,7.55,1,0,6.2,7,0.24,112,8.1,0.05,0,0,0,0,0,0
"2198",9328,"MARASCHINO CHERRIES,CND,DRND",165,0.22,0.21,41.97,4,0,38.77,54,0.43,21,0,0.05,0,0,0,1,0,0
"2199",9334,"FEIJOA,RAW",55,0.98,0.6,12.92,3,0,8.2,17,0.14,172,32.9,0.16,0.577054226852948,0,0,1,0,0
"2200",9340,"PEARS,ASIAN,RAW",42,0.5,0.23,10.65,0,0,7.05,4,0,121,3.8,0.12,0,0,0,0,0,0
"2201",9351,"FRUIT COCKTAIL,CND,HVY SYRUP,DRND",70,0.47,0.1,18.8,6,0,17.14,7,0.29,90,1.9,0.6,0,0,0,1,0,0
"2202",9352,"BLUEBERRIES,CND,LT SYRUP,DRND",88,1.04,0.4,22.66,3,0,17.45,6,0.43,54,0.5,1.38,0,0,0,1,0,0
"2204",9354,"PINEAPPLE,CND,JUC PK,DRND",60,0.51,0.11,15.56,1,0,14.26,16,0.28,124,9.4,0.02,0,0,0,1,0,0
"2205",9357,"APRICOTS,CND,HVY SYRUP,DRND",83,0.64,0.11,21.31,4,0,18.65,10,0.3,143,3.1,0.89,0,0,0,1,0,0
"2206",9367,"CHERRIES,SWT,CND,PITTED,HVY SYRUP,DRND",83,0.73,0.21,21.07,3,0,16.18,10,0.35,148,3.6,0.17,0,0,0,1,0,0
"2207",9370,"PEACHES,CND,HVY SYRUP,DRND",72,0.52,0.18,18.43,6,0,14.66,3,0.27,94,0.7,1.19,0,0,0,1,0,0
"2208",9374,"PEARS,CND,HVY SYRUP,DRND",74,0.24,0.18,19.08,5,0,16.42,6,0.22,66,1.1,0.12,0,0,0,1,0,0
"2209",9379,"PLUMS,CND,HVY SYRUP,DRND",89,0.44,0.14,23.12,19,0,21.58,10,0.84,93,0.4,0.26,0,0,0,1,0,0
"2210",9383,"TANGERINES,(MANDARIN ORANGES),CND,JUC PK,DRND",38,0.75,0.04,9.41,5,0,8.25,12,0.27,136,33.9,0.15,0,0,0,1,0,0
"2211",9400,"APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C",46,0.1,0.13,11.3,4,0,9.62,8,0.12,101,38.5,0.01,0,0,0,1,0,0
"2212",9401,"APPLESAUCE,CND,UNSWTND,W/ VIT C",42,0.17,0.1,11.27,2,0,9.39,4,0.23,74,21.2,0.16,0,0,0,1,0,0
"2213",9402,"APPLESAUCE,CND,SWTND,W/SALT",76,0.18,0.18,19.91,28,0,8.22935471255377,4,0.35,61,1.7,1.47435755478662,0,0,0,1,0,0
"2214",9403,"APRICOT NECTAR,CND,W/ VIT C",56,0.37,0.09,14.39,3,0,8.22935471255377,7,0.38,114,54.4,1.47435755478662,0,0,0,1,0,0
"2215",9404,"GRAPEFRUIT JUICE,PINK,RAW",39,0.5,0.1,9.2,1,0,8.22935471255377,9,0.2,162,38,1.47435755478662,0,0,0,1,0,0
"2216",9407,"PEACH NECTAR,CND,W/ VIT C",54,0.27,0.02,13.92,7,0,8.22935471255377,5,0.19,40,26.8,1.47435755478662,0,0,0,1,0,0
"2217",9408,"PEAR NECTAR,CND,W/ VIT C",60,0.11,0.01,15.76,4,0,8.22935471255377,5,0.26,13,27,1.47435755478662,0,0,0,1,0,0
"2218",9409,"PINEAPPLE JUC,CND,UNSWTND,W/ ADDED VIT C",53,0.36,0.12,12.87,2,0,9.98,13,0.31,130,43.8,0.02,0,0,0,1,0,0
"2219",9410,"APPLE JUC,FRZ CONC,UNSWTND,UNDIL,W/ VIT C",166,0.51,0.37,41,25,0,38.83,20,0.91,448,88.9,1.47435755478662,0,0,0,1,0,0
"2220",9411,"APPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O,W/ VIT C",47,0.14,0.1,11.54,7,0,8.22935471255377,6,0.26,126,25,1.47435755478662,0,0,0,1,0,0
"2221",9420,"JACKFRUIT,CND,SYRUP PK",92,0.36,0.14,23.94,11,0,8.22935471255377,44,0.29,96,0.5,1.47435755478662,0.577054226852948,0,0,1,0,0
"2223",9422,"DURIAN,RAW OR FROZEN",147,1.47,5.33,27.09,2,0,8.22935471255377,6,0.43,436,19.7,1.47435755478662,0.577054226852948,0,0,1,0,0
"2224",9423,"PRUNE PUREE",257,2.1,0.2,65.1,23,0,39,31,2.8,852,4.3,1.47435755478662,0.577054226852948,0,1,1,0,0
"2225",9426,"CANDIED FRUIT",322,0.34,0.07,82.74,98,0,80.68,18,0.17,56,0,0.04,0,0,1,1,0,0
"2230",9431,"USDA CMDTY,MXD FRUIT (PEACH,PEARS,GRAPES),CND,LT SYRUP,DRND",57,0.46,0.1,14.65,5,0,11.25,5,0.31,89,2.2,1.47435755478662,0,0,0,1,0,0
"2231",9432,"USDA CMDTY,MXD FRUIT (PEACH,PEAR,GRAPE),CND,LT SYR,SOL & LIQ",55,0.41,0.08,14.3,6,0,11.46,5,0.29,85,3.1,1.47435755478662,0,0,0,1,0,0
"2233",9434,"GUANABANA NECTAR,CND",59,0.11,0.17,14.93,8,0,13.07,7,0.36,25,11.1,0.01,0,0,0,1,0,0
"2235",9436,"MANGO NECTAR,CND",51,0.11,0.06,13.12,5,0,12.45,17,0.36,24,15.2,0.21,0,0,0,1,0,0
"2236",9437,"TAMARIND NECTAR,CND",57,0.09,0.12,14.73,7,0,12.7,10,0.75,27,7.1,0.12,0.577054226852948,0,0,1,0,0
"2240",9442,"POMEGRANATE JUC,BTLD",54,0.15,0.29,13.13,9,0,12.65,11,0.1,214,0.1,0.38,0,0,0,1,0,0
"2241",9443,"JUICE,APPL & GRAPE BLEND,W/ ADDED VIT C",50,0.16,0.12,12.46,7,0,10.92,11,0.11,96,28.2,0.01,0,0,0,1,0,0
"2242",9444,"JUICE,APPL,GRAPE & PEAR BLEND,W/ ADDED VIT C & CA",52,0.17,0.12,12.96,5,0,9.95,72,0.14,89,50.7,0.01,0,0,0,1,0,0
"2250",9452,"ORANGE PNAPPL JUC BLEND",51,0.41,0.08,12.2,4,0,10.57,8,0.18,150,40.7,0.07,0,0,0,1,0,0
"2251",10000,"PORK,FRSH,ENHANCED,COMP OF FAT,CKD",585,10.06,60.42,0.32,125,81,0,36,0.82,214,0,0.24,1.5,0,1,0,0,1
"2252",10001,"PORK,FRSH,CARCASS,LN&FAT,RAW",376,13.91,35.07,0,42,74,0,19,0.69,253,0.4,0.29,0.577054226852948,0,1,0,1,1
"2253",10002,"PORK,FRSH,COMP OF RTL CUTS (LEG,LOIN,SHLDR),LN,RAW",134,21.2,4.82,0,59,64,0,13,0.82,364,0.2,0.18,0.5,0,0,0,1,0
"2254",10003,"PORK,FRSH,COMP OF LEG,LOIN,SHLDR,& SPARERIBS,LN & FAT,RAW",211,18.22,14.79,0,57,69,0,11,0.89,319,0.3,0.12,0.7,0,0,0,1,1
"2255",10004,"PORK,FRESH,BACKFAT,RAW",812,2.92,88.69,0,11,57,0,2,0.18,65,0.1,0,3.1,0,1,0,0,1
"2256",10005,"PORK,FRSH,BELLY,RAW",518,9.34,53.01,0,32,72,0,5,0.52,185,0.3,0.39,0.577054226852948,0,1,0,0,1
"2257",10006,"PORK,FRSH,FAT,RAW",632,9.25,65.7,0,47,72,0,14,0.26,333,0,0.42,1.7,0,1,0,0,1
"2258",10007,"PORK,FRSH,FAT,CKD",626,7.06,66.1,0,56,79,0,22,0.46,125,0,0,1.8,0,1,0,0,1
"2259",10008,"PORK,FRSH,LEG (HAM),WHL,LN&FAT,RAW",245,17.43,18.87,0,47,73,8.22935471255377,5,0.85,315,0.7,1.47435755478662,0.5,0,1,1,1,1
"2260",10009,"PORK,FRSH,LEG (HAM),WHL,LN&FAT,CKD,RSTD",273,26.83,17.61,0,60,94,0,14,1.01,352,0.3,0.22,0.8,0,1,0,1,1
"2261",10010,"PORK,FRSH,LEG (HAM),WHL,LN,RAW",136,20.48,5.41,0,55,68,0,6,1.01,369,0.9,0.17,0.6,0,0,0,1,0
"2262",10011,"PORK,FRSH,LEG (HAM),WHL,LN,CKD,RSTD",211,29.41,9.44,0,64,94,0,7,1.12,373,0.4,0.26,0.9,0,0,0,1,0
"2263",10012,"PORK,FRSH,LEG (HAM),RUMP HALF,LN&FAT,RAW",182,20.27,10.63,0,73,63,0,12,0.62,356,0,0.2,0.5,0,0,0,1,1
"2264",10013,"PORK,FRSH,LEG (HAM),RUMP HALF,LN&FAT,CKD,RSTD",209,27.03,10.32,0,77,85,0,16,0.9,416,0,0.27,0.4,0,0,0,1,0
"2265",10014,"PORK,FRSH,LEG (HAM),RUMP HALF,LN,RAW",120,21.81,2.93,0,76,62,0,12,0.67,359,0,0.16,0.3,0,0,0,1,0
"2266",10015,"PORK,FRSH,LEG (HAM),RUMP HALF,LN,CKD,RSTD",165,28.86,4.62,0,80,86,0,16,0.97,425,0,0.26,0.3,0,0,0,1,0
"2267",10016,"PORK,FRSH,LEG (HAM),SHANK HALF,LN&FAT,RAW",193,19.87,11.96,0,84,67,0,12,0.69,329,0,0.31,0.5,0,0,0,1,1
"2268",10017,"PORK,FRSH,LEG (HAM),SHANK HALF,LN&FAT,CKD,RSTD",232,25.96,13.42,0,81,91,0,15,0.87,345,0,0.23,0.6,0,1,0,1,1
"2269",10018,"PORK,FRSH,LEG (HAM),SHANK HALF,LN,RAW",119,21.66,2.95,0,90,66,0,12,0.77,329,0,0.29,0.3,0,0,0,1,0
"2270",10019,"PORK,FRSH,LEG (HAM),SHANK HALF,LN,CKD,RSTD",175,28.69,5.83,0,84,93,0,14,0.92,376,0,0.26,0.4,0,0,0,1,0
"2271",10020,"PORK,FRSH,LOIN,WHL,LN&FAT,RAW",198,19.74,12.58,0,50,63,0,18,0.79,356,0.6,0.21,0.5,0,0,0,1,1
"2272",10021,"PORK,FRSH,LOIN,WHL,LN&FAT,CKD,BRSD",239,27.23,13.62,0,48,80,0,21,1.07,374,0.6,0.24,1.2,0,1,0,1,1
"2273",10022,"PORK,FRSH,LOIN,WHL,LN&FAT,CKD,BRLD",242,27.32,13.92,0,62,80,0,19,0.87,423,0.6,0.29,1.3,0,1,0,1,1
"2274",10023,"PORK,FRSH,LOIN,WHL,LN&FAT,CKD,RSTD",248,27.09,14.65,0,59,82,0,19,0.99,408,0.6,0.19,1,0,1,0,1,1
"2275",10024,"PORK,FRSH,LOIN,WHL,LN,RAW",143,21.43,5.66,0,52,59,0,17,0.84,389,0.6,0.18,0.5,0,0,0,1,0
"2276",10025,"PORK,FRSH,LOIN,WHL,LN,CKD,BRSD",204,28.57,9.12,0,50,79,0,18,1.13,387,0.6,0.21,0.8,0,0,0,1,0
"2277",10026,"PORK,FRSH,LOIN,WHL,LN,CKD,BRLD",210,28.57,9.8,0,64,79,0,17,0.91,438,0.7,0.27,0.9,0,0,0,1,0
"2278",10027,"PORK,FRSH,LOIN,WHL,LN,CKD,RSTD",209,28.62,9.63,0,58,81,0,18,1.09,425,0.6,0.2,0.7,0,0,0,1,0
"2279",10028,"PORK,FRSH,LOIN,BLADE (CHOPS OR ROASTS),BONE-IN,LN&FAT,RAW",194,19.56,12.27,0,69,63,0,35,0.66,288,0,0.21,0.7,0,0,0,1,1
"2280",10029,"PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN&FAT,CKD,BRSD",255,26.54,15.71,0,69,86,0,51,0.81,259,0,0.2,1,0,1,0,1,1
"2281",10030,"PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN&FAT,CKD,BRLD",231,23.72,14.35,0,74,78,0,56,0.87,315,0,0.21,1,0,1,0,1,1
"2282",10031,"PORK,FRSH,LOIN,BLADE (ROASTS),BONE-IN,LN&FAT,CKD,RSTD",254,24.29,16.71,0,76,83,0,31,0.81,318,0,0.22,0.9,0,1,0,1,1
"2283",10032,"PORK,FRSH,LOIN,BLADE (CHOPS OR ROASTS),BONE-IN,LN,RAW",143,21.22,5.84,0,73,59,0,30,0.71,313,0,0.18,0.6,0,0,0,1,0
"2284",10033,"PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN,CKD,BRSD",222,28.02,11.29,0,70,87,0,49,0.85,270,0,0.21,0.9,0,0,0,1,1
"2285",10034,"PORK,FRSH,LOIN,BLADE (CHOPS),BONE-IN,LN,CKD,BRLD",193,24.99,9.56,0,76,78,0,55,0.91,332,0,0.23,0.9,0,0,0,1,0
"2286",10035,"PORK,FRSH,LOIN,BLADE (ROASTS),BONE-IN,LN,CKD,RSTD",217,25.7,11.89,0,78,83,0,27,0.85,337,0,0.24,0.8,0,0,0,1,1
"2287",10036,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN & FAT,RAW",170,20.71,9.03,0,55,69,0,19,0.63,343,0,0.12,0.5,0,0,0,1,0
"2288",10037,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN&FAT,CKD,BRSD",242,28.21,13.51,0,73,81,0,55,0.86,273,0,0.19,0.8,0,1,0,1,1
"2289",10038,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN&FAT,CKD,BRLD",209,25.61,11.06,0,55,84,0,24,0.79,344,0,0.11,0.8,0,0,0,1,1
"2290",10039,"PORK,FRSH,LOIN,CNTR LOIN (ROASTS),BONE-IN,LN&FAT,CKD,RSTD",231,27.01,12.8,0,83,76,0,33,0.89,350,0,0.21,0.6,0,1,0,1,1
"2291",10040,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN,RAW",127,21.99,3.71,0,58,69,0,18,0.65,362,0,0.13,0.4,0,0,0,1,0
"2292",10041,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN,CKD,BRSD",200,30.2,7.86,0,75,81,0,53,0.91,288,0,0.21,0.7,0,0,0,1,0
"2293",10042,"PORK,FRSH,LOIN,CNTR LOIN (CHOPS),BONE-IN,LN,CKD,BRLD",180,26.76,7.29,0,56,84,0,23,0.8,356,0,0.1,0.7,0,0,0,1,0
"2294",10043,"PORK,FRSH,LOIN,CNTR LOIN (ROASTS),BONE-IN,LN,CKD,RSTD",194,28.58,7.95,0,86,75,0,30,0.93,370,0,0.24,0.5,0,0,0,1,0
"2295",10044,"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BONE-IN,LN&FAT,RAW",186,20.28,11.04,0,56,58,0,25,0.59,337,0,0.12,0.7,0,0,0,1,1
"2296",10045,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN&FAT,CKD,BRSD",261,26.66,16.28,0,70,79,0,53,0.81,259,0,0.19,0.9,0,1,0,1,1
"2297",10046,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN&FAT,CKD,BRLD",222,24.42,13.04,0,55,67,0,28,0.68,329,0,0.11,0.9,0,0,0,1,1
"2298",10047,"PORK,FRSH,LOIN,CNTR RIB (ROASTS),BONE-IN,LN&FAT,CKD,RSTD",248,26.99,14.68,0,91,78,0,19,0.96,272,0,0.21,0.7,0,1,0,1,1
"2299",10048,"PORK,FRSH,LOIN,CNTR RIB (CHOPS OR ROASTS),BONE-IN,LN,RAW",136,21.79,4.8,0,60,56,0,24,0.61,359,0,0.13,0.5,0,0,0,1,0
"2300",10049,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN,CKD,BRSD",208,29.03,9.32,0,72,79,0,51,0.87,277,0,0.22,0.8,0,0,0,1,0
"2301",10050,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN,CKD,BRLD",186,25.79,8.36,0,57,66,0,26,0.68,343,0,0.1,0.8,0,0,0,1,0
"2302",10051,"PORK,FRSH,LOIN,CNTR RIB (ROASTS),BONE-IN,LN,CKD,RSTD",206,28.82,9.21,0,95,78,0,13,1.02,287,0,0.23,0.6,0,0,0,1,0
"2303",10052,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BONE-IN,LN&FAT,RAW",168,20.48,8.96,0,57,70,0,14,0.82,336,0,0.22,0.5,0,0,0,1,0
"2304",10053,"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BONE-IN,LN&FAT,CKD,BRSD",234,28.81,12.31,0,58,87,0,12,0.71,400,0,0.22,0.6,0,1,0,1,1
"2305",10054,"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BONE-IN,LN&FAT,CKD,BRLD",222,26.96,11.82,0,86,87,0,60,1.01,363,0,0.24,1,0,0,0,1,1
"2306",10055,"PORK,FRSH,LOIN,SIRLOIN (ROASTS),BONE-IN,LN&FAT,CKD,RSTD",230,26.64,12.87,0,57,89,0,15,0.94,340,0,0.11,0.7,0,1,0,1,1
"2307",10056,"PORK,FRSH,LOIN,SIRLOIN (CHOPS OR ROASTS),BONE-IN,LN,RAW",129,21.65,4.02,0,59,69,0,12,0.85,353,0,0.24,0.4,0,0,0,1,0
"2308",10057,"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BONE-IN,LN,CKD,BRSD",195,31,6.9,0,58,88,0,11,0.73,428,0,0.25,0.4,0,0,0,1,0
"2309",10058,"PORK,FRSH,LOIN,SIRLOIN (CHOPS),BONE-IN,LN,CKD,BRLD",174,29.29,5.45,0,89,88,0,65,1.07,391,0,0.27,1,0,0,0,1,0
"2310",10059,"PORK,FRSH,LOIN,SIRLOIN (ROASTS),BONE-IN,LN,CKD,RSTD",204,27.78,9.44,0,59,89,0,13,0.96,352,0,0.1,0.7,0,0,0,1,0
"2311",10060,"PORK  FRSH  LOIN  TENDERLOIN   LN ONLY  RAW",109,20.95,2.17,0,53,65,0,5,0.98,399,0,0.22,0.2,0,0,0,1,0
"2312",10061,"PORK,FRSH,LOIN,TENDERLOIN,LN,CKD,RSTD",143,26.17,3.51,0,57,73,0,6,1.15,421,0,0.08,0.2,0,0,0,1,0
"2313",10062,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,RAW",155,21.55,6.94,0,48,67,0,7,0.5,373,0,0.13,0.4,0,0,0,1,0
"2314",10063,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,CKD,BRSD",200,29.2,8.31,0,66,72,0,12,0.88,261,0,0.24,1,0,0,0,1,0
"2315",10064,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,CKD,BRLD",196,26.62,9.14,0,44,73,0,7,0.63,357,0,0.11,0.1,0,0,0,1,0
"2316",10065,"PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN&FAT,CKD,RSTD",192,26.45,8.82,0,46,80,0,7,0.64,349,0,0.11,0.5,0,0,0,1,0
"2317",10066,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN,RAW",127,22.41,3.42,0,49,66,0,5,0.51,387,0,0.13,0.3,0,0,0,1,0
"2318",10067,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN,CKD,BRSD",170,30.54,4.34,0,67,71,0,8,0.91,269,0,0.25,0.9,0,0,0,1,0
"2319",10068,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN,CKD,BRLD",173,27.58,6.08,0,45,72,0,5,0.63,367,0,0.1,0.6,0,0,0,1,0
"2320",10069,"PORK,FRSH,LOIN,TOP LOIN (ROASTS),BNLESS,LN,CKD,RSTD",173,27.23,6.28,0,47,79,0,6,0.64,357,0,0.1,0.4,0,0,0,1,0
"2321",10070,"PORK,FRSH,SHLDR,WHL,LN&FAT,RAW",236,17.18,17.99,0,65,71,0,15,1.05,302,0.7,0.19,1.7,0,1,0,1,1
"2322",10071,"PORK,FRSH,SHLDR,WHL,LN&FAT,CKD,RSTD",292,23.28,21.39,0,68,90,0,24,1.32,329,0.5,0.19,1.5,0,1,0,1,1
"2323",10072,"PORK,FRSH,SHLDR,WHL,LN,RAW",148,19.55,7.14,0,76,67,8.22935471255377,14,1.22,341,0.8,1.47435755478662,0.577054226852948,0,0,1,1,0
"2324",10073,"PORK,FRSH,SHLDR,WHL,LN,CKD,RSTD",230,25.33,13.54,0,75,90,0,18,1.5,346,0.6,0.25,1,0,1,0,1,1
"2325",10074,"PORK,FRSH,SHLDR,ARM PICNIC,LN&FAT,RAW",193,18.71,12.51,0,84,63,0,12,0.57,413,0,0.21,0.8,0,0,0,1,1
"2326",10075,"PORK,FRSH,SHLDR,ARM PICNIC,LN&FAT,CKD,BRSD",235,24.88,14.33,0,96,86,0,16,0.92,357,0,0.26,1.1,0,1,0,1,1
"2327",10076,"PORK,FRSH,SHLDR,ARM PICNIC,LN&FAT,CKD,RSTD",317,23.47,24.01,0,70,94,8.22935471255377,19,1.18,325,0.2,1.47435755478662,0.577054226852948,0,1,1,1,1
"2328",10077,"PORK,FRSH,SHLDR,ARM PICNIC,LN,RAW",120,20.26,3.77,0,90,62,0,11,0.62,427,0,0.17,0.6,0,0,0,1,0
"2329",10078,"PORK,FRSH,SHLDR,ARM PICNIC,LN,CKD,BRSD",194,26.76,8.87,0,100,87,0,16,0.97,382,0,0.29,1,0,0,0,1,0
"2330",10079,"PORK,FRSH,SHLDR,ARM PICNIC,LN,CKD,RSTD",228,26.68,12.62,0,80,95,8.22935471255377,9,1.42,351,0.3,1.47435755478662,0.9,0,1,1,1,1
"2331",10080,"PORK,FRSH,SHLDR,(BOSTON BUTT),BLADE (STEAKS),LN & FAT,RAW",186,17.42,12.36,0,61,62,0,16,1.12,318,0,0.22,0.7,0,0,0,1,1
