ID,Description,Calories,Protein,TotalFat,Carbohydrate
11657,"POTATOES,MSHD,HOME-PREPARED,WHL MILK ADDED",83,1.91,0.57,17.57
6413,"SOUP,CHICK BROTH,CND,PREP W/ EQ VOLUME H2O",16,2.02,0.57,0.38
11240,"MUSHROOMS,MOREL,RAW",31,3.12,0.57,5.1
11463,"SPINACH,FRZ,CHOPD OR LEAF,UNPREP",29,3.63,0.57,4.21
9177,"MANGOSTEEN,CND,SYRUP PK",73,0.41,0.58,17.91
9107,"GOOSEBERRIES,RAW",44,0.88,0.58,10.18
9009,"APPLES,DEHYD (LO MOIST),SULFURED,UNCKD",346,1.32,0.58,93.53
6285,"SAUCE,SWT & SOUR,PREPARED-FROM-RECIPE",79,1.84,0.58,16.72
11243,"MUSHROOMS,PORTABELLA,GRILLED",29,3.28,0.58,4.44
11939,"MUSHROOMS,PORTABELLA,EXPOSED TO UV LT,GRILLED",29,3.28,0.58,4.44
11030,"BEANS,KIDNEY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT",33,4.83,0.58,4.72
11713,"BEANS,KIDNEY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT",33,4.83,0.58,4.72
20050,"RICE,WHITE,MEDIUM-GRAIN,RAW,ENR",360,6.61,0.58,79.34
20450,"RICE,WHITE,MEDIUM-GRAIN,RAW,UNENR",360,6.61,0.58,79.34
16068,"HYACINTH BNS,MATURE SEEDS,CKD,BLD,WO/SALT",117,8.14,0.58,20.69
16368,"HYACINTH BNS,MATURE SEEDS,CKD,BLD,W/SALT",117,8.14,0.58,20.7
6417,"SOUP,CHICK GUMBO,CND,PREP W/ EQ VOLUME H2O",23,1.08,0.59,3.43
9264,"PERSIMMONS,JAPANESE,DRIED",274,1.38,0.59,73.43
8020,"CEREALS RTE,KELLOGG,KELLOGG'S CORN FLAKES",365,6.61,0.59,87.11
15221,"TUNA,YELLOWFIN,FRSH,CKD,DRY HEAT",130,29.15,0.59,0
19202,"PUDDINGS,VANILLA,DRY MIX,INST",377,0,0.6,92.9
19318,"PUDDINGS,BANANA,DRY MIX,INST",367,0,0.6,92.7
9043,"BLACKBERRY JUC,CND",38,0.3,0.6,7.8
9140,"GUAVAS,STRAWBERRY,RAW",69,0.58,0.6,17.36
6961,"SAUCE,PEPPERS,HOT,CHILI,MATURE RED,CND",21,0.9,0.6,3.9
9334,"FEIJOA,RAW",55,0.98,0.6,12.92
9086,"CUSTARD-APPLE,(BULLOCK'S-HEART),RAW",101,1.7,0.6,25.2
11204,"CRESS,GARDEN,CKD,BLD,DRND,WO/SALT",23,1.9,0.6,3.8
11781,"CRESS,GARDEN,CKD,BLD,DRND,W/SALT",23,1.9,0.6,3.8
6963,FISH BROTH,16,2,0.6,0.4
6970,"SOUP,CHICK BROTH,LO NA,CND",16,2,0.6,1.2
11208,"DANDELION GRNS,CKD,BLD,DRND,WO/SALT",33,2,0.6,6.4
11782,"DANDELION GRNS,CKD,BLD,DRND,W/SALT",33,2,0.6,6.4
22930,"CAMPBELL,SPAGHETTIOS,SPAGHETTI IN TOMATO & CHS SAU",80,2.78,0.6,15.87
9322,"TAMARINDS,RAW",239,2.8,0.6,62.5
11622,"KALE,SCOTCH,RAW",42,2.8,0.6,8.32
14356,"TEA,INST,SWTND W/NA SACCHARIN,LEMON-FLAV,PDR,DECAFFEINATED",338,3.3,0.6,85.4
14375,"TEA,INST,SWTND W/NA SACCHARIN,LEMON-FLAVORED,PDR",338,3.3,0.6,85.4
16029,"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,CND",82,5.22,0.6,14.5
11088,"BROADBEANS,IMMAT SEEDS,RAW",72,5.6,0.6,11.7
19437,"POTATO CHIPS,FAT FREE,SALTED",379,9.64,0.6,83.76
7203,"OSCAR MAYER,BOLOGNA (FAT FREE)",79,12.6,0.6,6
7246,"OSCAR MAYER,WIENERS (FAT FREE HOT DOGS)",73,12.6,0.6,4.3
7239,"OSCAR MAYER,TURKEY BREAST (SMOKED,FAT FREE)",80,14.9,0.6,3.6
15136,"CRAB,ALASKA KING,RAW",84,18.29,0.6,0
7210,"OSCAR MAYER,CHICK BREAST (OVEN RSTD,FAT FREE)",85,18.3,0.6,1.7
6509,"CAMPBELL'S SEL GOLD LABEL SOUPS,GOLDEN BUTTERNUT SQSH SOUP",37,0.82,0.61,7.35
6498,"SOUP,TOMATO,DRY,MIX,PREP W/ H2O",38,0.93,0.61,7.17
27000,"SOUP,EGG DROP,CHINESE RESTAURANT",27,1.16,0.61,4.29
6507,"CAMPBELL'S SEL GOLD LABEL SOUPS,BLNDED RED PEPP BLK BEAN SP",49,1.22,0.61,9.39
6251,"CAMPBELL SOUP COMPANY,CHUNKY MICRO BOWLS,OLD FASH VEG BF,RTS",41,2.86,0.61,5.71
6396,"CAMPBELL'S CHUNKY SOUPS,FAJITA CHICK W/ RICE & BNS SOUP",53,2.86,0.61,9.39
6389,"CAMPBELL'S CHUNKY SOUPS,BF W/ WHITE & WILD RICE SOUP",57,3.27,0.61,9.8
6421,"CAMPBELL'S CHUNKY SOUPS,HERB RSTD CHICK POTATOES GARLIC SOUP",46,3.27,0.61,6.94
6435,"CAMPBELL'S CHUNKY SOUPS,PEPPER STEAK SOUP",48,3.27,0.61,7.35
6457,"CAMPBELL'S CHUNKY SOUPS,SLOW RSTD BF W/ MUSHROOMS SOUP",48,3.27,0.61,7.35
6553,"CAMPBELL'S SEL SOUP,SAVORY WHITE BEAN W/ RSTD HAM SOUP",69,3.67,0.61,12.24
16229,"SOYMILK (ALL FLAVORS),LOWFAT,W/ ADDED CA,VITAMINS A & D",43,1.65,0.62,7.2
11390,"POTATOES,HASHED BROWN,FRZ,PLN,UNPREP",82,2.06,0.62,17.72
16240,"SILK LT CHOC,SOYMILK",49,2.06,0.62,9.05
6034,"SOUP,CRAB,CND,RTS",31,2.25,0.62,4.22
11490,"SQUASH,WNTR,HUBBARD,BKD,WO/ SALT",50,2.48,0.62,10.81
11868,"SQUASH,WNTR,HUBBARD,BKD,W/ SALT",50,2.48,0.62,10.81
11961,"HEARTS OF PALM,CANNED",28,2.52,0.62,4.62
20010,"BUCKWHEAT GROATS,RSTD,CKD",92,3.38,0.62,19.94
9030,"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,UNCKD",320,4.9,0.62,82.89
16038,"BEANS,NAVY,MATURE SEEDS,CKD,BLD,WO/SALT",140,8.23,0.62,26.05
16338,"BEANS,NAVY,MATURE SEEDS,CKD,BLD,W/SALT",140,8.23,0.62,26.05
35133,CHILCHEN (RED BERRY BEVERAGE) (NAVAJO),44,0.81,0.63,8.68
9259,"PEARS,DRIED,SULFURED,UNCKD",262,1.87,0.63,69.7
6314,"SOUP,HEALTHY CHOIC CHICK NOODLE SOUP,CND",41,3.69,0.63,5.2
20127,"SPAGHETTI,SPINACH,COOKED",130,4.58,0.63,26.15
11990,"WASABI,ROOT,RAW",109,4.8,0.63,23.54
9054,"BLUEBERRIES,FRZ,UNSWTND",51,0.42,0.64,12.17
9311,"ROSELLE,RAW",49,0.96,0.64,11.31
9144,"JACKFRUIT,RAW",95,1.72,0.64,23.25
11617,"DOCK,CKD,BLD,DRND,WO/SALT",20,1.83,0.64,2.93
11925,"DOCK,CKD,BLD,DRND,W/SALT",20,1.83,0.64,2.93
16227,"SOYMILK,CHOC & OTHER FLAVORS,LT,W/ ADDED CA,VITAMINS A & D",47,2.1,0.64,8.24
11669,"SEAWEED,WAKAME,RAW",45,3.03,0.64,9.14
2044,"BASIL,FRESH",23,3.15,0.64,2.65
16046,"BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,WO/SALT",142,8.97,0.64,25.81
16346,"BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,W/SALT",142,8.97,0.64,25.81
20028,"COUSCOUS,DRY",376,12.76,0.64,77.43
15044,"LING,RAW",87,18.99,0.64,0
14649,HIBISCUS TEA,37,0.43,0.65,7.41
9302,"RASPBERRIES,RAW",52,1.2,0.65,11.94
11015,"ASPARAGUS,CND,DRND SOL",19,2.14,0.65,2.46
20143,"TEFF,CKD",101,3.87,0.65,19.86
16055,CAROB FLOUR,222,4.62,0.65,88.88
16043,"BEANS,PINTO,MATURE SEEDS,CKD,BLD,WO/SALT",143,9.01,0.65,26.22
16343,"BEANS,PINTO,MATURE SEEDS,CKD,BLD,W/SALT",143,9.01,0.65,26.22
5219,"TURKEY,FRYER-ROASTERS,BREAST,MEAT ONLY,RAW",111,24.6,0.65,0
6587,"CAMPBELL'S SOUP AT HAND,CHICK W/ MINI NOODLES SOUP",26,1.31,0.66,3.61
27022,"CAMPBELL,CAMPBELL'S SOUP AT HAND,25% LESS NA CH",26,1.31,0.66,3.61
6402,"SOUP,BLACK BEAN,CND,PREP W/ EQ VOLUME H2O",46,2.42,0.66,7.71
11959,"ARUGULA,RAW",25,2.58,0.66,3.65
11596,"WINGED BNS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT",38,5.31,0.66,3.21
11896,"WINGED BEAN,IMMAT SEEDS,CKD,BLD,DRND,W/SALT",37,5.31,0.66,3.21
19872,"FROZEN NOVELTIES,FAT FREE FUDGESICLE BARS",127,5.55,0.66,26.94
20044,"RICE,WHITE,LONG-GRAIN,REG,RAW,ENR",365,7.13,0.66,79.95
20444,"RICE,WHITE,LONG-GRAIN,REG,RAW,UNENR",365,7.13,0.66,79.95
11196,"COWPEAS (BLACKEYES),IMMTRE SEEDS,FRZ,CKD,BLD,DRND,WO/SALT",132,8.49,0.66,23.76
11778,"COWPEAS (BLACKEYES),IMMAT SEEDS,FRZ,CKD,BLD,DRND,W/ SALT",131,8.49,0.66,23.5
11179,"CORN,SWT,YEL,FRZ,KRNLS CUT OFF COB,BLD,DRND,WO/SALT",81,2.55,0.67,19.3
11774,"CORN,SWT,YEL,FRZ,KRNLS,CUT OFF COB,BLD,DRND,W/SALT",79,2.55,0.67,18.71
15015,"COD,ATLANTIC,RAW",82,17.81,0.67,0
11131,"CARROTS,FRZ,CKD,BLD,DRND,WO/SALT",37,0.58,0.68,7.73
11760,"CARROTS,FRZ,CKD,BLD,DRND,W/SALT",37,0.58,0.68,7.73
9062,"CHERIMOYA,RAW",75,1.57,0.68,17.71
11989,"MUSHROOMS,STRAW,CND,DRND SOL",32,3.83,0.68,4.64
11526,"TARO,TAHITIAN,CKD,WO/SALT",44,4.16,0.68,6.85
11881,"TARO,TAHITIAN,CKD,W/SALT",44,4.16,0.68,6.85
11316,"PEAS,MATURE SEEDS,SPROUTED,RAW",124,8.8,0.68,27.11
14542,"LEMONADE,FRZ CONC,PINK",192,0.22,0.69,48.86
2055,"HORSERADISH,PREPARED",48,1.18,0.69,11.29
35194,"AGAVE,DRIED (SOUTHWEST)",341,1.71,0.69,81.98
11001,"ALFALFA SEEDS,SPROUTED,RAW",23,3.99,0.69,2.1
11022,"BALSAM-PEAR (BITTER GOURD),LEAFY TIPS,RAW",30,5.3,0.69,3.29
15022,"CUSK,RAW",87,18.99,0.69,0
15062,"PIKE,NORTHERN,RAW",88,19.26,0.69,0
7943,"TURKEY,BREAST,SMOKED,LEMON PEPPER FLAVOR,97% FAT-FREE",95,20.9,0.69,1.31
16071,"LIMA BNS,LRG,MATURE SEEDS,RAW",338,21.46,0.69,63.38
19330,"PUDDINGS,LEMON,DRY MIX,INST",378,0,0.7,95.4
14292,"LEMONADE,FRZ CONC,WHITE",196,0.22,0.7,49.89
14405,"FRUIT PUNCH JUC DRK,FRZ CONC",175,0.3,0.7,43.1
43146,"EGGPLANT,PICKLED",49,0.9,0.7,9.77
6445,"SOUP,ONION,CND,PREP W/ EQ VOLUME H2O",23,1.5,0.7,3.27
11613,"BORAGE,RAW",21,1.8,0.7,3.06
9138,"GROUNDCHERRIES,(CAPE-GOOSEBERRIES OR POHA),RAW",53,1.9,0.7,11.2
11616,"DOCK,RAW",22,2,0.7,3.2
9231,"PASSION-FRUIT,(GRANADILLA),PURPLE,RAW",97,2.2,0.7,23.38
35074,"SOURDOCK,YOUNG LEAVES (ALASKA NATIVE)",42,2.3,0.7,6.5
11203,"CRESS,GARDEN,RAW",32,2.6,0.7,5.5
11207,"DANDELION GREENS,RAW",45,2.7,0.7,9.2
11245,"LAMBSQUARTERS,CKD,BLD,DRND,WO/SALT",32,3.2,0.7,5
11794,"LAMBS QUARTERS,CKD,BLD,DRND,W/SALT",32,3.2,0.7,5
11233,"KALE,RAW",50,3.3,0.7,10.01
35024,"STEW/SOUP,CARIBOU (ALASKA NATIVE)",41,3.8,0.7,4.8
6193,"SPLIT PEA W/ HAM SOUP,CND,RED NA,PREP W/ H2O OR RTS",68,4,0.7,11.4
11046,"BEANS,NAVY,MATURE SEEDS,SPROUTED,RAW",67,6.15,0.7,13.05
6742,"SOUP,VEG BF,MICROWAVABLE,RTS,SINGLE BRAND",44,6.2,0.7,3.3
19423,"SNACKS,POTATO CHIPS,FAT-FREE,MADE W/OLESTRA",274,7.74,0.7,65
11195,"COWPEAS (BLACKEYES),IMMAT SEEDS,FRZ,UNPREP",139,8.98,0.7,25.13
35028,"COCKLES,RAW (ALASKA NATIVE)",79,13.5,0.7,4.7
7217,"OSCAR MAYER,HAM (40%HAM/WATER PRODUCT,SMOKED,FAT FREE)",72,14.6,0.7,1.9
16512,"WORTHINGTON DICED CHIK,CND,UNPREP",80,14.7,0.7,3.7
7259,"LOUIS RICH,TURKEY BREAST (OVEN RSTD,FAT FREE)",84,15,0.7,4.5
15163,"CUTTLEFISH,MXD SP,RAW",79,16.24,0.7,0.82
15073,"ROUGHY,ORANGE,RAW",76,16.41,0.7,0
15023,"DOLPHINFISH,RAW",85,18.5,0.7,0
7260,"LOUIS RICH,TURKEY BREAST (OVEN RSTD,PORTION FAT FREE)",90,19.1,0.7,1.9
15108,"SUNFISH,PUMPKIN SEED,RAW",89,19.4,0.7,0
14638,"BEVERAGE,HORCHATA,AS SERVED IN RESTAURANT",54,0.48,0.71,11.52
16061,"COWPEAS,CATJANG,MATURE SEEDS,CKD,BLD,WO/SALT",117,8.13,0.71,20.32
16361,"COWPEAS,CATJANG,MATURE SEEDS,CKD,BLD,W/SALT",117,8.13,0.71,20.32
20114,"NOODLES,JAPANESE,SOBA,DRY",336,14.38,0.71,74.62
11969,"BROCCOLI,CHINESE,COOKED",22,1.14,0.72,3.81
11432,"RADISHES,ORIENTAL,DRIED",271,7.9,0.72,63.37
1092,"MILK,DRY,NONFAT,INST,W/ ADDED VIT A & VITAMIN D",358,35.1,0.72,52.19
1155,"MILK,DRY,NONFAT,INST,WO/ ADDED VIT A & VITAMIN D",358,35.1,0.72,52.19
14357,"TEA,INST,SWTND W/SUGAR,LEMN-FLAV,WO/ VIT C,PDR,DECAFFEINATED",385,0.12,0.73,98.55
14370,"TEA,INST,SWTND W/SUGAR,LEMON-FLAVORED,WO/ VIT C,PDR",401,0.12,0.73,98.55
6035,"SOUP,ESCAROLE,CND,RTS",11,0.62,0.73,0.72
20092,"PASTA,CORN,COOKED",126,2.63,0.73,27.91
11156,"CHIVES,RAW",30,3.27,0.73,4.35
2065,"SPEARMINT,FRESH",44,3.29,0.73,8.41
9289,"PRUNES,DEHYD (LOW-MOISTURE),UNCKD",339,3.7,0.73,89.07
11973,"BEANS,FAVA,IN POD,RAW",88,7.92,0.73,17.63
11988,"FUNGI,CLOUD EARS,DRIED",284,9.25,0.73,73.01
2020,GARLIC POWDER,331,16.55,0.73,72.73
11557,"TOMATO PRODUCTS,CND,SAU,W/ONIONS,GRN PEPPERS,&CELERY",41,0.94,0.74,8.77
11181,"CORN,SWT,YEL,FRZ,KRNLS ON COB,CKD,BLD,DRND,WO/SALT",94,3.11,0.74,22.33
11775,"CORN,SWT,YEL,FRZ,KRNLS ON COB,CKD,BLD,DRND,W/SALT",94,3.11,0.74,22.33
11914,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,CKD,BLD,DRND,WO/SALT",94,3.11,0.74,22.33
11915,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,CKD,BLD,DRND,W/SALT",94,3.11,0.74,22.33
11520,"TARO LEAVES,RAW",42,4.98,0.74,6.7
15140,"CRAB,BLUE,CKD,MOIST HEAT",83,17.88,0.74,0
15141,"CRAB,BLUE,CANNED",83,17.88,0.74,0
17172,"GAME MEAT,MOOSE,RAW",102,22.24,0.74,0
5625,"EMU,FLAT FILLET,RAW",102,22.25,0.74,0
5220,"TURKEY,FRYER-ROASTERS,BREAST,MEAT ONLY,CKD,RSTD",135,30.06,0.74,0
11216,"GINGER ROOT,RAW",80,1.82,0.75,17.77
8489,"CEREALS RTE,MALT-O-MEAL,MAPLE & BRWN SGR HOT WHT CRL,DRY",377,8,0.75,84.5
15147,"LOBSTER,NORTHERN,RAW",77,16.52,0.75,0
35155,"BLUEBERRIES,WILD,RAW (ALASKA NATIVE)",61,1.22,0.76,12.31
6169,"SAUCE,RTS,PEPPER,TABASCO",12,1.29,0.76,0.8
6471,"SOUP,VEG BF,CND,PREP W/ EQ VOLUME H2O",31,2.23,0.76,4.06
12095,"CHESTNUTS,CHINESE,BLD&STMD",153,2.88,0.76,33.64
9246,"PEACHES,DRIED,SULFURED,UNCKD",239,3.61,0.76,61.33
16023,"BEANS,FRENCH,MATURE SEEDS,CKD,BLD,WO/SALT",129,7.05,0.76,24.02
16323,"BEANS,FRENCH,MATURE SEEDS,CKD,BLD,W/SALT",129,7.05,0.76,24.02
15155,"ABALONE,MIXED SPECIES,RAW",105,17.1,0.76,6.01
11170,"CORN,SWT,YEL,CND,BRINE PK,REG PK,SOL&LIQUIDS",61,1.95,0.77,13.86
11771,"CORN,SWT,YEL,CND,NO SALT,SOL&LIQUIDS",61,1.95,0.77,13.86
6236,"CAMPBELL SOUP,PREGO PASTA,RSTD GARLIC PARMESAN ITAL SAU,RTS",77,2.31,0.77,10
16225,"SOYMILK,ORIGINAL & VANILLA,LT,W/ ADDED CA,VITAMINS A & D",30,2.38,0.77,3.51
11910,"CORN,SWT,WHITE,FRZ,KRNLS CUT OFF COB,UNPREP",88,3.02,0.77,20.81
1091,"MILK,DRY,NONFAT,REG,WO/ ADDED VIT A & VITAMIN D",362,36.16,0.77,51.98
1154,"MILK,DRY,NONFAT,REG,W/ ADDED VIT A & VITAMIN D",362,36.16,0.77,51.98
6472,"SOUP,VEG W/ BF BROTH,CND,PREP W/ EQ VOLUME H2O",33,1.21,0.78,5.35
6423,"SOUP,CHICK W/ RICE,CND,PREP W/ EQ VOLUME H2O",24,1.45,0.78,2.92
11986,"MALABAR SPINACH,COOKED",23,2.98,0.78,2.71
11178,"CORN,SWT,YEL,FRZ,KRNLS CUT OFF COB,UNPREP",88,3.02,0.78,20.71
11180,"CORN,SWT,YEL,FRZ,KRNLS ON COB,UNPREP",98,3.28,0.78,23.5
11913,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP",98,3.28,0.78,23.5
6468,"SOUP,VEGETARIAN VEG,CND,PREP W/ EQ VOLUME H2O",28,0.86,0.79,4.89
6058,"CAMPBELL SOUP,CAMPBELL'S RED & WHITE,CHICK GUMBO SOUP,COND",48,1.59,0.79,7.94
6084,"CAMPBELL COMPANY,CAMPBELL'S RED & WHITE,CHICK VEG SOUP,COND",63,2.38,0.79,11.9
6311,"CAMPBELL SOUP,CAMPBELL'S RED&WHITE,CHICK WON TON SOUP,COND",40,2.38,0.79,6.35
11297,"PARSLEY,FRSH",36,2.97,0.79,6.33
6366,"CAMPBELL'S RED & WHITE,MINESTRONE SOUP,COND",71,3.17,0.79,13.49
6992,"CAMPBELL SOUP COMPANY,HEALTHY REQUEST,VEG SOUP,COND",79,3.17,0.79,15.87
22937,"CAMPBELL SOUP COMPANY,SPAGHETTIOS,SPAGHETTIOS IN MEAT SAU",69,3.17,0.79,12.3
6375,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHITE,VEG BF SOP,COND",71,3.97,0.79,11.9
6381,"CAMPBELL'S RED & WHITE,SOUTHWESTERN-STYLE CHICK VEG SOP,COND",87,3.97,0.79,16.67
27032,"CAMPBELL,CAMPBELL'S RED & WHITE,LENTIL SOUP,COND",111,6.35,0.79,19.05
8317,"CEREALS,QUAKER,FARINA,ENR CINN FLAVOR,DRY",346,12.11,0.79,74.54
6177,"SOUP,MINESTRONE,CND,RED NA,RTS",50,2,0.8,9
35027,"CLOUDBERRIES,RAW (ALASKA NATIVE)",51,2.4,0.8,8.6
12204,"CHESTNUTS,JAPANESE,RSTD",201,2.97,0.8,45.13
8155,"CEREALS,ROMAN MEAL WITH OATS,CKD W/ H2O,WO/ SALT",71,3,0.8,14.2
8184,"CEREALS,ROMAN MEAL WITH OATS,CKD W/ H2O,W/ SALT",71,3,0.8,14.2
35038,"FIREWEED,YOUNG LEAVES,RAW (ALASKA NATIVE)",44,3,0.8,6.3
1196,KRAFT BREYERS LT N' LVLY LOWFAT STR'BERY YOGURT (1% MILKFAT),108,3.2,0.8,21.9
1195,KRAFT BREYERS LOWFAT STRAWBERRY YOGURT (1% MILKFAT),96,3.8,0.8,18.2
6739,"SOUP,VEG BF,CND,COND,SINGLE BRAND",53,3.8,0.8,7.7
11244,"LAMBSQUARTERS,RAW",43,4.2,0.8,7.3
1235,"YOGURT,FRZ,FLAVORS NOT CHOC,NONFAT MILK,W/ LOW-CALORIE SWTNR",104,4.4,0.8,19.7
42185,"YOGURT,FRZ,CHOC,NON-FAT MILK,W/LO CAL SWTNR",107,4.4,0.8,19.7
11308,"PEAS,GRN (INCLUDES BABY & LESUER TYPES),CND,DRND SOL,UNPREP",68,4.47,0.8,11.36
11496,"SUCCOTASH,(CORN&LIMAS),CKD,BLD,DRND,WO/SALT",115,5.07,0.8,24.38
11871,"SUCCOTASH,(CORN&LIMAS),CKD,BLD,DRND,W/SALT",111,5.07,0.8,24.37
35039,"FISH,HERRING EGGS ON GIANT KELP,PACIFIC (ALASKA NATIVE)",63,11.3,0.8,2.6
35054,OCTOPUS (ALASKA NATIVE),56,12.3,0.8,0
35046,"FISH,LINGCOD,MEAT,RAW (ALASKA NATIVE)",79,17.9,0.8,0
7258,"LOUIS RICH,TURKEY (HONEY RSTD,FAT FREE)",102,19.3,0.8,4.5
7262,"LOUIS RICH,TURKEY BREAST (SMOKED,PORTION FAT FREE)",93,19.3,0.8,2.2
5623,"EMU,FAN FILLET,RAW",103,22.5,0.8,0
42205,"CHEESE,PAST PROCESS,CHEDDAR OR AMERICAN,FAT-FREE",148,22.5,0.8,13.4
15178,"WHELK,UNSPEC,CKD,MOIST HEAT",275,47.68,0.8,15.52
6057,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED&WHITE,CHICK BROTH,COND",16,0.81,0.81,0.81
6474,"SOUP,BEAN W/ BACON,DRY,MIX,PREP W/ H2O",40,2.07,0.81,6.18
11614,"BORAGE,CKD,BLD,DRND,WO/SALT",25,2.09,0.81,3.55
11737,"BORAGE,CKD,BLD,DRND,W/SALT",25,2.09,0.81,3.55
6174,"SOUP,STOCK,FISH,HOME-PREPARED",17,2.26,0.81,0
6371,"CAMPBELL SOUP COMPANY,CAMPBELL'S RED & WHT,SCOTCH BRTH,COND",48,2.42,0.81,8.06
11047,"BEANS,NAVY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT",78,7.07,0.81,15.01
11719,"BEANS,NAVY,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT",78,7.07,0.81,15.01
20116,"NOODLES,JAPANESE,SOMEN,DRY",356,11.35,0.81,74.1
15006,"BURBOT,RAW",90,19.31,0.81,0
6593,"CAMPBELL'S SOUP AT HAND,ITALIAN STYLE WEDDING SOUP",24,0.98,0.82,3.28
6465,"SOUP,TURKEY NOODLE,CND,PREP W/ EQ VOLUME H2O",28,1.6,0.82,3.54
16219,"VITASOY USA,VITASOY LT VANILLA SOYMILK",30,1.6,0.82,4.1
6420,"CAMPBELL'S CHUNKY SOUPS,HEARTY VEG W/ PASTA SOUP",51,1.63,0.82,9.39
6497,"CAMPBELL'S RED & WHITE - MCRWVEABLE BOWLS,CHICK NOODLE SOUP",30,1.63,0.82,4.08
6418,"CAMPBELL'S CHUNKY SOUPS,HEARTY CHICK W/ VEG SOUP",45,2.45,0.82,6.94
16238,"SILK LT PLN,SOYMILK",29,2.47,0.82,3.29
16239,"SILK LT VANILLA,SOYMILK",33,2.47,0.82,4.12
6439,"CAMPBELL'S CHUNKY SOUPS,SAVORY CHICK WHITE WILD RICE SOUP",45,2.86,0.82,7.35
6543,"CAMPBELL'S SEL SOUP,MEXICAN STYLE CHICK TORTILLA SOUP",45,2.86,0.82,6.12
6403,"CAMPBELL'S CHUNKY SOUPS,GRILLED SIRLOIN STEAK HEARTY VEG SP",53,3.27,0.82,7.76
6462,"CAMPBELL'S CHUNKY SOUPS,STEAK 'N' POTATO SOUP",49,3.27,0.82,7.35
6537,"CAMPBELL'S SEL SOUP,HEALTHY REQUEST MEX STYLE CHICK TORTILLA",57,3.27,0.82,8.98
27018,"CAMPBELL,CAMPBELL'S SEL MICROWAVEABLE BOWLS,HEA",53,3.27,0.82,8.16
6415,"CAMPBELL'S CHUNKY SOUPS,HEARTY BF BARLEY SOUP",65,3.67,0.82,10.61
27006,"CAMPBELL,CAMPBELL'S CHUNKY,HEALTHY REQUEST BF BARLEY SOUP",57,3.67,0.82,8.57
6414,"CAMPBELL'S CHUNKY SOUPS,HEARTY BEAN 'N' HAM SOUP",74,4.49,0.82,12.24
15198,"LING,COOKED,DRY HEAT",111,24.35,0.82,0
15121,"TUNA,LT,CND IN H2O,DRND SOL",116,25.51,0.82,0
15184,"TUNA,LT,CND IN H2O,WO/SALT,DRND SOL",116,25.51,0.82,0
20041,"RICE,BROWN,MEDIUM-GRAIN,CKD",112,2.32,0.83,23.51
16027,"BEANS,KIDNEY,ALL TYPES,MATURE SEEDS,RAW",333,23.58,0.83,60.01
90240,"SCALLOP,(BAY&SEA),CKD,STMD",111,20.54,0.84,5.41
6329,"CAMPBELL SOUP COMPANY,FRANCO-AMERICAN SLOW RST BF GRAVY",42,1.69,0.85,5.08
6330,"CAMPBELL SOUP COMPANY,FRANCO-AMERICAN SLOW RST CHICK GRAVY",34,1.69,0.85,5.08
6331,"CAMPBELL SOUP COMPANY,FRANCO-AMERICAN SLOW RST TURKEY GRAVY",42,1.69,0.85,6.78
16228,"SOYMILK,ORIGINAL & VANILLA,LT,UNSWTND,W/ ADDED CA,VIT A & D",34,2.62,0.85,3.85
20141,"SPELT,CKD",127,5.5,0.85,26.44
16049,"BEANS,WHITE,MATURE SEEDS,RAW",333,23.36,0.85,60.27
6428,"SOUP,CLAM CHOWDER,MANHATTAN,CND,PREP W/EQ VOLUME H2O",30,0.85,0.86,4.77
19891,"FROZEN NOVELTIES,NO SUGAR ADDED CREAMSICLE POPS",57,1.78,0.86,14.54
9149,"KUMQUATS,RAW",71,1.88,0.86,15.9
2054,"CAPERS,CANNED",23,2.36,0.86,4.89
20034,"OAT BRAN,COOKED",40,3.21,0.86,11.44
11031,"LIMA BNS,IMMAT SEEDS,RAW",113,6.84,0.86,20.17
20084,"WHEAT FLR,WHITE,CAKE,ENR",362,8.2,0.86,78.03
15148,"LOBSTER,NORTHERN,CKD,MOIST HEAT",89,19,0.86,0
15017,"COD,ATLANTIC,CND,SOL&LIQ",105,22.76,0.86,0
15016,"COD,ATLANTIC,CKD,DRY HEAT",105,22.83,0.86,0
4636,"SALAD DRSNG,ITALIAN DRSNG,FAT-FREE",47,0.97,0.87,8.75
6554,"CAMPBELL SOUP COMPANY SEL SOUP,SLOW RSTD BF & VEG SOUP",43,3.25,0.87,5.46
11464,"SPINACH,FRZ,CHOPD OR LEAF,CKD,BLD,DRND,WO/SALT",34,4.01,0.87,4.8
