ID,Sodium,Cholesterol,Sugar,Calcium,Iron,Potassium,VitaminC,VitaminE,VitaminD
10883,"1,180",56,0.81,6,0.85,367,0,0.27,0.8
10928,"1,179",56,0.81,6,0.84,367,0,0.27,0.8
10026,64,79,0,17,0.91,438,0.7,0.27,0.9
10058,89,88,0,65,1.07,391,0,0.27,1
10209,91,99,0,31,0.98,390,0,0.27,1.1
10086,74,94,0,33,1.56,343,0.3,0.27,1.2
10123,833,68,0,6,0.48,208,0,0.27,1.6
8050,630,0,37.04,370,16.67,185,22.2,0.27,3.7
1215,"1,587",53,8.02,529,0.2,330,0,0.27,5.3
5029,65,67,0,11,0.79,204,0,0.27,
5332,60,86,0,6,0.82,522,0,0.27,
5336,271,83,0,12,1.16,189,0,0.27,
5351,345,132,0.02,15,0.97,260,0,0.27,
9062,7,0,12.87,10,0.27,287,12.6,0.27,
10150,"1,284",56,0,7,0.71,310,34.9,0.27,
10873,861,72,0.48,10,1.04,511,0,0.27,
10912,"1,069",54,0.62,6,1.02,199,0,0.27,
10915,"1,309",66,1.54,11,1.07,280,0,0.27,
10923,841,72,0.45,10,0.99,477,0,0.27,
17125,86,83,,22,1.02,339,0,0.27,
17131,97,90,,23,0.88,295,0,0.27,
17140,83,84,,17,0.88,331,0,0.27,
23609,61,55,0,20,1.99,362,0,0.27,
23632,76,66,0,18,1.83,333,0,0.27,
23651,54,57,0,18,1.77,323,0,0.27,
23653,58,55,0,20,1.78,337,0,0.27,
35009,220,122,0,22,72.35,800,0,0.27,
35170,57,121,0,4,17,210,,0.27,
6124,"5,356",10,24.73,139,3.94,235,1.4,0.26,0
9279,0,0,9.92,6,0.17,157,9.5,0.26,0
9379,19,0,21.58,10,0.84,93,0.4,0.26,0
11216,13,0,1.7,16,0.6,415,5,0.26,0
11507,55,0,4.18,30,0.61,337,2.4,0.26,0
17104,85,79,0,16,0.73,304,0,0.26,0
18178,383,0,24.66,37,2.58,142,0.5,0.26,0
18376,"1,759",1,5.74,182,4.92,231,2.7,0.26,0
19080,11,0,54.5,32,3.13,365,0,0.26,0
19081,16,0,51.48,24,2.76,290,0,0.26,0
19101,39,12,63.37,57,1.97,183,0.2,0.26,0
19435,24,0,55.34,3,4,220,1.7,0.26,0
20066,1,0,,17,4.36,186,0,0.26,0
42136,229,0,73.4,1,0.03,902,0,0.26,0
43401,819,0,59,18,0.06,909,0,0.26,0
5277,503,62,0,14,1.58,138,2,0.26,0.1
10976,84,78,0,19,1.05,428,0,0.26,0.2
19241,124,24,0.01,12,0.93,143,0,0.26,0.2
10015,80,86,0,16,0.97,425,0,0.26,0.3
10019,84,93,0,14,0.92,376,0,0.26,0.4
1005,560,94,0.51,674,0.43,136,0,0.26,0.5
1157,515,79,2.54,298,1.62,158,0,0.26,0.5
1165,"1,131",105,4.63,680,0.47,87,0,0.26,0.5
1167,617,105,5.56,651,0.47,52,0,0.26,0.5
7045,"1,289",62,0,6,0.72,215,1,0.26,0.5
10177,88,77,0,45,0.88,335,0,0.26,0.5
18027,412,51,1.78,93,3.04,115,0,0.26,0.5
1025,536,89,0.5,746,0.72,81,0,0.26,0.6
1030,628,96,1.12,717,0.41,134,0,0.26,0.6
10216,66,76,0,11,0.88,425,0,0.26,0.6
10884,"1,098",53,1.03,6,0.87,347,0,0.26,0.6
10900,"1,096",53,1.02,6,0.87,346,0,0.26,0.6
10212,65,76,0,11,0.87,420,0,0.26,0.7
10011,64,94,0,7,1.12,373,0.4,0.26,0.9
10153,"1,327",55,0,7,0.94,316,0,0.26,0.9
10169,"1,231",48,0,11,1.08,292,0,0.26,0.9
7021,"1,055",60,0.9,7,0.16,210,1.4,0.26,1
7013,846,74,0,28,0.53,348,0,0.26,1.1
10075,96,86,0,16,0.92,357,0,0.26,1.1
10985,58,89,0,7,0.92,431,0,0.26,1.1
10986,84,89,0,61,1.02,370,0,0.26,1.1
7010,"1,184",59,0,11,0.77,281,0,0.26,1.4
8493,455,1,42.9,429,17.1,140,59.7,0.26,3.1
8349,464,1,45.7,407,15.5,131,70.3,0.26,3.7
5627,110,129,0,7,6.89,324,0,0.26,
9053,3,,,17,0.58,68,1.7,0.26,
10868,"1,374",65,1.67,11,1.12,289,0,0.26,
10891,809,63,0.3,7,1.1,299,0,0.26,
10932,737,63,0,7,1.08,385,0,0.26,
17068,45,71,,10,1.49,131,0,0.26,
17088,82,82,,15,0.83,315,0,0.26,
17090,86,83,,15,0.85,328,0,0.26,
17107,91,80,,17,0.75,324,0,0.26,
17119,92,86,,22,0.9,311,0,0.26,
17142,82,82,,15,0.83,315,0,0.26,
20141,5,0,,10,1.67,143,0,0.26,
22529,365,21,,14,1.25,115,0.3,0.26,
6025,733,7,1.26,14,0.71,126,0.8,0.25,0
6973,20,0,8.96,20,0.8,370,16,0.25,0
9156,6,0,4.17,134,0.8,160,129,0.25,0
11413,55,0,3.52,65,1.38,"1,001",3.8,0.25,0
12023,11,0,0.3,975,14.55,468,0,0.25,0
12029,39,0,0.48,131,7.78,406,0,0.25,0
12166,115,0,0.49,426,8.95,414,0,0.25,0
12529,588,0,0.48,131,7.78,406,0,0.25,0
14347,81,23,13.63,115,0.46,166,0,0.25,0
17134,76,78,0,11,0.78,329,0,0.25,0
22970,290,10,1.53,114,0.57,95,0,0.25,0
43020,939,1,2.82,89,0.5,5,0.3,0.25,0
21463,49,3,11.68,105,0.49,189,14.3,0.25,0.1
10057,58,88,0,11,0.73,428,0,0.25,0.4
42241,957,65,0,18,1.12,204,0,0.25,0.4
1004,"1,395",75,0.5,528,0.31,256,0,0.25,0.5
1032,"1,529",88,0.9,1109,0.9,125,0,0.25,0.5
1146,"1,696",72,0.9,1253,0.87,97,0,0.25,0.5
1251,696,95,1.23,659,0.59,85,0,0.25,0.5
10207,67,74,0,21,0.9,338,0,0.25,0.5
7026,"1,365",49,0,7,0.95,284,2,0.25,0.6
10185,"1,068",41,0,7,1.07,351,0,0.25,0.7
10129,"2,099",105,0,14,1.97,466,0,0.25,0.8
10134,"1,203",53,0,8,1.48,287,0,0.25,0.8
43327,969,53,0,8,1.48,287,0,0.25,0.8
7023,"1,120",50,0,11,1.15,167,0,0.25,0.9
7034,830,69,0,16,1.5,31,0,0.25,0.9
10067,67,71,0,8,0.91,269,0,0.25,0.9
7089,"1,207",57,0.86,21,1.43,304,0.1,0.25,1
10073,75,90,0,18,1.5,346,0.6,0.25,1
7051,"1,484",38,0,109,0.54,297,0,0.25,1.1
7074,827,61,0.94,11,0.59,483,0,0.25,1.1
10193,94,84,0,46,0.92,240,0,0.25,1.2
8469,570,0,24.2,0,14.5,140,19,0.25,3.2
8019,774,0,9.68,323,26.13,194,19.4,0.25,3.3
8048,633,0,9.76,570,32,200,25.4,0.25,3.3
8514,600,0,33.33,333,30,100,20,0.25,3.3
8076,714,0,6.5,3,19.29,117,0,0.25,3.6
5341,661,123,0,38,0.97,309,0,0.25,
5345,337,130,0,13,0.97,264,0,0.25,
5354,632,71,0,69,1.8,297,0,0.25,
5629,118,91,0,6,7.27,312,0,0.25,
7959,"1,120",83,0,92,1.25,313,15.8,0.25,
9216,3,0,,161,0.8,212,136,0.25,
10889,"1,090",52,1.06,8,0.97,234,0,0.25,
10902,839,63,0.04,9,1.05,289,0,0.25,
17007,72,72,,11,1.67,214,0,0.25,
17093,57,73,,4,1,173,0,0.25,
17137,80,79,,11,0.8,348,0,0.25,
25002,7,,0.91,5,3.04,274,,0.25,
6022,370,5,0.6,14,0.78,45,1.6,0.24,0
6471,349,2,0.45,8,0.45,69,1,0.24,0
9229,5,0,13.91,10,0.34,31,3,0.24,0
9319,1,0,18.61,11,0.47,98,39.5,0.24,0
11221,21,0,5.17,9,0.36,453,5.7,0.24,0
11398,457,0,0.21,13,0.63,285,7.5,0.24,0
11785,257,0,5.17,9,0.36,453,5.7,0.24,0
12104,20,0,6.23,14,2.43,356,3.3,0.24,0
18055,332,0,3.71,163,2.91,150,0.1,0.24,0
18065,611,0,6.42,165,4.09,223,0.2,0.24,0
18070,592,1,4.74,119,3.33,131,0,0.24,0
19400,6,0,35.34,18,1.25,536,6.3,0.24,0
20089,3,0,0.73,3,0.6,101,0,0.24,0
25051,195,0,31.62,368,6.62,412,88.2,0.24,0
27035,"1,200",0,0.85,22,4.52,128,1.2,0.24,0
5310,63,106,0,13,0.77,250,0.6,0.24,0.1
5642,80,83,0,8,3.43,323,0,0.24,0.1
22957,326,14,4.82,27,0.79,230,0.8,0.24,0.1
7016,"1,082",68,1.51,58,1.08,206,0,0.24,0.3
10056,59,69,0,12,0.85,353,0,0.24,0.4
1006,629,100,0.45,184,0.5,152,0,0.24,0.5
1018,965,89,1.43,731,0.44,188,0,0.24,0.5
1022,819,114,2.22,700,0.24,121,0,0.24,0.5
1034,534,123,0.57,650,0.43,136,0,0.24,0.5
1166,655,105,2.87,661,0.51,86,0,0.24,0.5
7956,652,82,0,11,1.57,258,0,0.24,0.5
10043,86,75,0,30,0.93,370,0,0.24,0.5
13829,64,84,0,11,2.35,302,0,0.24,0.5
7070,"1,004",76,1.12,40,1.25,216,0,0.24,0.6
7906,946,76,0,0,0.64,564,43,0.24,0.6
7909,"1,032",75,1.26,39,1.4,461,38.5,0.24,0.6
10084,65,60,0,14,1.2,339,0,0.24,0.6
10168,"1,072",58,0,10,0.95,258,0,0.24,0.7
10035,78,83,0,27,0.85,337,0,0.24,0.8
10878,"1,223",54,1.75,9,0.86,337,0,0.24,0.9
10916,"1,212",54,1.72,9,0.85,334,0,0.24,0.9
10054,86,87,0,60,1.01,363,0,0.24,1
10063,66,72,0,12,0.88,261,0,0.24,1
10087,88,85,0,27,1.56,427,1,0.24,1
10192,87,69,0,31,0.76,247,0,0.24,1.1
10021,48,80,0,21,1.07,374,0.6,0.24,1.2
10991,58,88,0,8,0.89,408,0,0.24,1.2
10000,125,81,0,36,0.82,214,0,0.24,1.5
15127,45,39,0,4,0.77,441,0,0.24,1.7
8002,634,0,35.5,29,6.4,217,21,0.24,7.2
5125,79,63,0,10,1.09,251,3.3,0.24,
5131,101,77,0,10,1.22,242,4.6,0.24,
5621,56,69,0,7,4.02,320,0,0.24,
5622,65,87,0,8,5.01,375,0,0.24,
5631,150,81,0,4,5.5,250,0,0.24,
5641,72,71,0,7,2.91,291,0,0.24,
5647,73,97,0,5,4.8,366,0,0.24,
5650,72,93,0,5,4.3,367,0,0.24,
8145,0,0,0.08,7,0.62,71,0,0.24,
8183,233,0,0.08,7,0.62,71,0,0.24,
10859,205,75,0,10,0.63,512,0,0.24,
10890,893,68,0.43,9,1.05,303,0,0.24,
10925,821,80,0.02,12,1.15,344,0,0.24,
10934,846,61,0,6,0.99,364,0,0.24,
14638,14,,9.36,18,0.01,34,,0.24,
17009,79,69,,9,1.79,237,0,0.24,
17021,64,66,,7,1.83,284,0,0.24,
17070,50,67,,7,1.57,150,0,0.24,
17330,66,70,0,11,2.6,307,0,0.24,
17331,73,83,0,13,3.08,341,0,0.24,
6412,305,14,0.33,6,0.26,48,0,0.23,0
6483,454,1,1.59,29,0.1,82,0.2,0.23,0
9064,7,0,7.6,11,1.37,98,2.1,0.23,0
9066,7,0,22.17,10,1.3,93,2,0.23,0
9071,1,0,10.26,11,0.36,131,2.2,0.23,0
9072,3,0,12.31,14,0.58,131,2.5,0.23,0
9073,3,0,15.79,9,0.36,148,3.7,0.23,0
9320,3,0,24.01,11,0.59,98,41.4,0.23,0
10099,18,277,0,25,1.47,14,0,0.23,0
11399,480,0,0.25,14,0.64,312,6.3,0.23,0
16147,569,5,1.07,136,2.41,333,4.5,0.23,0
18212,388,51,37.5,48,2.38,97,0,0.23,0
19367,42,0,36.72,35,1.05,151,0.3,0.23,0
20581,2,0,0.27,15,4.64,107,0,0.23,0
22958,333,16,4.07,13,0.35,123,3,0.23,0
35192,14,0,2.58,417,1.8,127,4,0.23,0
42182,2,0,0.08,17,1.25,337,0,0.23,0
44158,12,0,37.75,27,0.8,115,0.7,0.23,0
13973,85,67,0,17,2.18,332,0,0.23,0.1
5675,85,132,0,10,0.9,181,0,0.23,0.2
11672,764,95,1.79,32,1.67,622,27.6,0.23,0.3
1024,800,90,0.49,497,0.13,128,0,0.23,0.5
1035,876,69,0.56,756,0.52,138,0,0.23,0.5
1038,"1,200",104,0.73,1064,0.77,86,0,0.23,0.5
10181,87,69,0,8,0.84,390,0,0.23,0.5
10946,165,59,0,14,1.04,419,0,0.23,0.5
10983,68,76,0,11,0.92,457,0,0.23,0.5
13840,64,85,0,10,2.35,293,0,0.23,0.5
10017,81,91,0,15,0.87,345,0,0.23,0.6
10051,95,78,0,13,1.02,287,0,0.23,0.6
10909,"1,126",50,1.42,8,0.85,312,0,0.23,0.6
10984,58,76,0,7,0.92,430,0,0.23,0.6
10180,84,78,0,48,0.83,313,0,0.23,0.7
10204,63,74,0,22,0.85,318,0,0.23,0.7
10034,76,78,0,55,0.91,332,0,0.23,0.9
10993,70,96,0,13,0.91,441,0,0.23,0.9
15065,86,71,0,60,0.46,356,0,0.23,1
10992,81,87,0,57,0.96,344,0,0.23,1.2
5129,53,47,0,11,0.92,261,1.8,0.23,
5624,53,82,0,6,4.56,397,0,0.23,
5626,90,85,0,4,4.96,330,0,0.23,
5632,58,88,0,9,5.07,374,0,0.23,
5652,81,90,0,6,4.9,409,0,0.23,
5656,80,85,0,6,2.79,362,0,0.23,
5658,77,93,0,6,3.31,353,0,0.23,
10858,209,75,0,10,0.63,517,0,0.23,
10875,835,80,0,12,1.2,358,0,0.23,
10918,"1,181",67,1.03,10,0.82,254,0,0.23,
17333,57,111,0,7,4.86,316,0,0.23,
19094,53,90,23.15,83,0.38,118,0,0.23,
19268,25,13,42.5,100,2.7,342,0,0.23,
6045,732,0,2.72,22,0.55,56,1,0.22,0
6493,403,0,0.18,5,0.18,38,0.4,0.22,0
6498,356,2,3.9,29,0.18,111,2,0.22,0
6978,25,6,0.84,13,0.97,140,3,0.22,0
9128,1,0,9.1,9,0.2,162,38,0.22,0
9159,2,0,1.69,33,0.6,102,29.1,0.22,0
9160,2,0,1.69,14,0.09,117,30,0.22,0
11192,4,0,3.23,128,1.12,418,2.2,0.22,0
11253,28,0,0.78,36,0.86,194,9.2,0.22,0
11777,240,0,3.23,128,1.12,418,2.2,0.22,0
14242,2,0,11.87,3,0.1,14,42.3,0.22,0
14262,3,0,28.63,25,3.94,393,95.3,0.22,0
16024,14,0,2.26,175,5.47,"1,387",5.3,0.22,0
16027,24,0,2.23,143,8.2,"1,406",4.5,0.22,0
18069,491,0,5.07,260,3.59,115,0,0.22,0
18167,326,0,63.4,35,3.13,240,0,0.22,0
18230,888,2,3.18,257,2.39,429,0.1,0.22,0
18416,27,1,4.31,108,3.03,119,0,0.22,0
19104,42,13,71,47,0.41,103,0.1,0.22,0
5075,84,93,0,9,0.69,203,0.2,0.22,0.1
17035,61,72,0,16,1.5,230,0,0.22,0.1
17039,70,66,0,15,1.66,274,0,0.22,0.1
7052,981,68,3.34,11,4.2,345,8.1,0.22,0.2
10060,53,65,0,5,0.98,399,0,0.22,0.2
10218,52,65,0,6,0.97,393,0,0.22,0.3
7042,"1,329",64,0,11,2.32,208,0,0.22,0.4
1033,"1,602",68,0.8,1184,0.82,92,0,0.22,0.5
7024,844,96,0.53,74,1.17,202,0,0.22,0.5
10052,57,70,0,14,0.82,336,0,0.22,0.5
10176,99,78,0,51,0.99,378,0,0.22,0.5
10990,67,76,0,12,0.89,439,0,0.22,0.5
42129,"1,108",39,0,11,0.66,156,0,0.22,0.5
6230,273,7,2.81,70,1.21,179,2.1,0.22,0.6
7083,969,87,0,10,0.88,101,0,0.22,0.6
10053,58,87,0,12,0.71,400,0,0.22,0.6
10120,88,82,0,46,0.88,335,0,0.22,0.6
10182,"1,278",53,0,7,0.9,297,0,0.22,0.6
10186,86,70,0,12,0.82,376,0,0.22,0.6
10202,52,70,0,5,0.78,454,0.3,0.22,0.6
7065,805,71,0,10,1.13,189,0,0.22,0.7
10080,61,62,0,16,1.12,318,0,0.22,0.7
10871,"1,335",43,4.61,8,0.74,245,0,0.22,0.7
10922,"1,335",43,4.61,8,0.74,245,0,0.22,0.7
7056,"1,523",46,4.61,54,1.07,394,0,0.22,0.8
7076,"1,272",65,3,66,1.44,155,3.2,0.22,0.8
10009,60,94,0,14,1.01,352,0.3,0.22,0.8
10049,72,79,0,51,0.87,277,0,0.22,0.8
10031,76,83,0,31,0.81,318,0,0.22,0.9
10882,"1,163",57,1.05,6,0.94,364,0,0.22,0.9
10926,"1,160",58,1.04,6,0.93,363,0,0.22,0.9
42190,689,66,0,15,1.12,212,0,0.22,0.9
7047,"1,293",55,0,9,0.86,202,0,0.22,1
7050,"1,246",56,0,18,1.4,163,0,0.22,1
7069,"1,449",89,0.96,15,1.56,316,0,0.22,1
7037,904,66,1.6,17,0.82,300,0,0.22,1.1
7078,"1,300",74,0.85,9,2.04,260,16.6,0.22,1.1
13323,182,411,0,13,4.6,262,9.4,0.22,1.1
7019,"1,235",88,0,8,1.59,398,0,0.22,1.5
15014,481,32,0,26,0.49,293,0,0.22,13.3
5039,68,58,0,12,0.73,239,0,0.22,
5053,82,81,0,17,1.04,204,0,0.22,
5113,75,65,0,10,1.03,238,0,0.22,
5117,51,57,0,11,0.89,252,0,0.22,
5353,799,88,0,13,0.99,284,0,0.22,
5623,120,71,0,3,4.5,300,0,0.22,
5625,150,71,0,3,5,240,0,0.22,
5628,102,67,0,4,5.23,318,0,0.22,
5645,83,73,0,6,3.12,352,0,0.22,
10885,"1,040",50,0.71,7,0.76,229,0,0.22,
10913,"1,101",63,0.78,8,0.69,244,0,0.22,
13000,55,55,0,9,1.85,342,0,0.22,
13321,98,124,0,7,4.31,287,2,0.22,
17005,31,90,,19,0.98,82,0,0.22,
17013,62,64,,6,1.82,289,0,0.22,
17019,56,72,,10,1.61,231,0,0.22,
17047,69,64,,12,1.74,287,0,0.22,
17051,62,72,,17,1.48,229,0,0.22,
17055,70,67,,16,1.62,268,0,0.22,
17059,65,65,,9,1.77,284,0,0.22,
17066,22,87,,23,1.14,51,0,0.22,
17074,44,73,,4,1.68,179,0,0.22,
17084,41,75,,17,1.35,133,0,0.22,
19168,61,84,11,107,0.35,148,0,0.22,
6474,350,1,0.23,21,0.5,123,0.4,0.21,0
8090,1,0,0.57,4,3.05,141,0,0.21,0
9007,3,0,15,4,0.23,68,0.4,0.21,0
9008,3,0,14.84,4,0.24,70,0.2,0.21,0
9436,5,0,12.45,17,0.36,24,15.2,0.21,0
11054,192,0,1.25,29,1.02,92,2.2,0.21,0
11156,3,0,1.85,92,1.6,296,58.1,0.21,0
11292,15,0,4.95,52,0.51,159,13.4,0.21,0
11453,10,0,0.52,59,1.31,355,8.3,0.21,0
11923,246,0,0.43,59,1.31,355,8.3,0.21,0
14538,653,11,55.58,1440,4.96,"2,702",0,0.21,0
16014,5,0,2.12,123,5.02,"1,483",0,0.21,0
16016,9,0,2.12,160,8.7,"1,500",0,0.21,0
16032,12,0,2.1,83,6.69,"1,359",4.5,0.21,0
16040,8,0,2.14,130,6.77,"1,464",0,0.21,0
16042,12,0,2.11,113,5.07,"1,393",6.3,0.21,0
16049,16,0,2.11,240,10.44,"1,795",0,0.21,0
18206,468,32,23.96,90,1.84,163,0,0.21,0
18251,397,57,31.92,213,2.27,106,0.1,0.21,0
20106,6,0,1.15,11,0.49,31,0,0.21,0
43112,725,0,5.25,31,1.86,450,1.7,0.21,0
5011,77,70,0,12,0.89,229,2.3,0.21,0.1
5091,77,98,0,8,0.67,205,0,0.21,0.1
13788,80,67,0,17,2.08,310,0,0.21,0.1
10944,243,48,0,4,0.92,527,0,0.21,0.2
10951,239,49,0,5,0.91,519,0,0.21,0.2
1007,842,72,0.46,388,0.33,187,0,0.21,0.4
10132,560,83,0,32,0.31,13,0,0.21,0.4
13342,68,71,0,12,1.86,233,0,0.21,0.4
13818,64,103,0,13,3.08,230,0,0.21,0.4
1027,415,89,1.01,575,0.2,75,0,0.21,0.5
10020,50,63,0,18,0.79,356,0.6,0.21,0.5
10139,"1,240",39,0,6,0.83,316,0,0.21,0.5
10220,73,94,0,22,1.29,362,0.7,0.21,0.5
10953,155,62,0,15,0.97,391,0,0.21,0.5
10039,83,76,0,33,0.89,350,0,0.21,0.6
10880,"1,141",50,1.45,8,0.86,317,0,0.21,0.6
10028,69,63,0,35,0.66,288,0,0.21,0.7
10041,75,81,0,53,0.91,288,0,0.21,0.7
10047,91,78,0,19,0.96,272,0,0.21,0.7
10917,"1,181",54,1.54,9,0.82,313,0,0.21,0.7
10988,58,77,0,8,0.89,407,0,0.21,0.7
10025,50,79,0,18,1.13,387,0.6,0.21,0.8
10074,84,63,0,12,0.57,413,0,0.21,0.8
10033,70,87,0,49,0.85,270,0,0.21,0.9
10200,41,71,0,5,0.99,405,0.3,0.21,0.9
10030,74,78,0,56,0.87,315,0,0.21,1
1057,54,59,8.05,130,0.2,165,1.5,0.21,1.2
10130,"1,409",50,0,8,0.68,344,0,0.21,2.8
8217,648,0,39.25,107,14.43,165,52.5,0.21,4.1
8476,759,1,37.4,14,7.86,120,1.9,0.21,4.3
8206,450,1,46.5,406,19.5,195,20.5,0.21,4.5
15131,"1,019",33,0,18,0.5,423,0,0.21,12.8
5043,85,80,0,12,1.03,222,3.1,0.21,
5119,95,72,0,9,1.15,227,0,0.21,
5309,68,91,0,12,0.74,269,0.6,0.21,
5337,251,67,0,10,0.93,151,0,0.21,
5338,256,67,0.03,10,0.97,168,0,0.21,
5646,76,73,0,5,4.2,330,0,0.21,
5649,70,79,0,5,3.69,333,0,0.21,
5654,86,80,0,6,4.88,320,0,0.21,
10877,"1,267",66,1.15,10,0.87,264,0,0.21,
17001,58,72,,12,1.57,230,0,0.21,
17003,66,65,,10,1.77,280,0,0.21,
17011,56,69,,9,1.66,249,0,0.21,
17015,57,67,,8,1.71,261,0,0.21,
17043,60,71,,14,1.56,238,0,0.21,
17062,39,78,,13,1.49,136,0,0.21,
17064,46,74,,8,1.64,171,0,0.21,
17072,40,76,,8,1.58,156,0,0.21,
17110,89,82,,13,0.86,290,0,0.21,
17113,95,83,,14,0.88,306,0,0.21,
17335,52,79,0,7,2.88,371,0,0.21,
17336,41,85,0,5,3.52,382,0,0.21,
23045,54,58,0,5,1.94,365,0,0.21,
23061,54,59,0,5,1.96,363,0,0.21,
4021,"1,074",6,4.55,9,0.65,85,0,0.2,0
5024,56,370,0,17,3.19,179,0,0.2,0
6050,301,3,1.91,14,0.89,127,2.9,0.2,0
6192,166,2,5.06,17,0.77,183,0,0.2,0
6430,254,3,0.19,9,1.22,108,2,0.2,0
9207,4,0,8.76,10,0.1,184,30.1,0.2,0
9209,2,0,8.31,11,0.13,178,33.6,0.2,0
9211,2,0,8.31,201,0.13,178,33.6,0.2,0
9215,1,0,8.4,9,0.1,190,38.9,0.2,0
9218,2,0,10.58,37,0.15,166,26.7,0.2,0
9433,1,,9.18,30,0.14,177,48.8,0.2,0
11490,8,0,4.9,17,0.47,358,9.5,0.2,0
11868,244,0,4.9,17,0.47,358,9.5,0.2,0
13648,74,64,0,12,2.69,408,0,0.2,0
17148,76,71,0,14,3.19,353,0,0.2,0
17173,69,78,0,6,4.22,334,5,0.2,0
18114,657,0,46.62,94,4.7,341,0.2,0.2,0
27046,455,0,30.54,11,0.39,87,0.9,0.2,0
1244,92,7,22.06,184,0.53,316,0.9,0.2,0.1
13523,87,71,0,12,2.51,346,0,0.2,0.1
13903,86,71,0,12,2.49,344,0,0.2,0.1
13972,85,69,0,18,2.18,357,0,0.2,0.1
17041,83,93,0,21,2.19,324,0,0.2,0.1
17060,70,108,0,15,2.8,260,0,0.2,0.1
17224,59,73,0,16,1.55,222,0,0.2,0.1
19114,71,28,24.71,159,0.69,170,1.2,0.2,0.1
23072,81,70,0,15,2.31,330,0,0.2,0.1
23088,76,68,0,11,2.26,344,0,0.2,0.1
23089,81,67,0,11,2.44,346,0,0.2,0.1
23122,80,67,0,11,2.43,343,0,0.2,0.1
23124,76,68,0,11,2.25,341,0,0.2,0.1
42280,983,44,0,12,0.91,261,0.4,0.2,0.1
1225,129,29,49.74,251,0.17,350,2.6,0.2,0.2
13816,65,104,0,13,3.13,233,0,0.2,0.4
10012,73,63,0,12,0.62,356,0,0.2,0.5
10179,94,79,0,53,0.93,353,0,0.2,0.6
10213,66,84,0,13,0.66,398,0,0.2,0.6
10217,66,84,0,12,0.66,408,0,0.2,0.6
10027,58,81,0,18,1.09,425,0.6,0.2,0.7
10152,"1,516",52,0,7,0.81,371,0,0.2,0.7
10178,85,82,0,48,0.84,318,0,0.2,0.7
10879,"1,193",53,1.57,9,0.82,316,0,0.2,0.7
10901,881,57,1.18,4,0.75,310,0,0.2,0.7
7022,"1,037",55,1.3,13,1.25,290,0,0.2,0.9
10197,50,73,0,11,0.73,428,0,0.2,0.9
10029,69,86,0,51,0.81,259,0,0.2,1
9210,2,0,8.31,201,0.13,178,33.6,0.2,1.4
15062,39,39,0,57,0.55,259,3.8,0.2,2.5
15060,62,90,0,80,0.9,269,1.7,0.2,3
8030,458,0,42.7,12,15.5,117,52,0.2,3.5
15114,52,58,0,43,1.5,361,0.5,0.2,3.9
15130,51,60,0,26,0.37,317,0,0.2,12
4572,0,0,0,0,0,0,0,0.2,
4676,829,0,1,,,26,,0.2,
5348,347,96,0.02,15,0.55,289,0,0.2,
5643,75,73,0,6,4.38,308,0,0.2,
5644,72,66,0,5,2.3,320,0,0.2,
5648,90,65,0,5,2.65,322,0,0.2,
5651,83,73,0,6,3.86,297,0,0.2,
5653,72,71,0,5,3.54,315,0,0.2,
5655,67,72,0,5,2.86,310,0,0.2,
5657,81,75,0,6,3.13,312,0,0.2,
7945,852,58,1.27,11,1.22,252,,0.2,
9439,4,,8.27,9,0.34,99,0.3,0.2,
10865,"1,150",62,0.84,8,0.71,250,0,0.2,
10892,861,63,0,9,1.1,300,0,0.2,
17010,74,104,,20,2.27,267,0,0.2,
17017,61,64,,6,1.82,290,0,0.2,
17040,79,117,,26,2.67,261,0,0.2,
17049,82,92,,17,2.31,340,0,0.2,
17056,79,117,,28,2.6,254,0,0.2,
17061,76,90,,13,2.34,335,0,0.2,
17071,49,101,,10,2.22,125,0,0.2,
17164,51,85,0,5,3.4,318,0,0.2,
17332,53,86,0,5,3.47,387,0,0.2,
23031,55,82,0,5,2.67,365,0,0.2,
23046,51,75,0,5,2.51,373,0,0.2,
23047,53,59,0,5,2.01,360,0,0.2,
23056,54,80,0,5,2.77,365,0,0.2,
23062,52,77,0,5,2.51,377,0,0.2,
35186,511,11,1.79,27,1.8,275,,0.2,
9131,2,0,16.25,14,0.29,191,4,0.19,0
9132,2,0,15.48,10,0.36,191,3.2,0.19,0
9246,7,0,41.74,28,4.06,996,4.8,0.19,0
9292,1,0,24.98,19,0.41,321,2.9,0.19,0
9310,1,0,28.7,145,0.21,96,3.3,0.19,0
9317,4,0,21.83,13,0.49,86,31.7,0.19,0
11007,94,0,0.99,44,1.28,370,11.7,0.19,0
11008,60,0,0.99,21,0.61,286,7.4,0.19,0
11134,14,0,1.7,16,0.27,271,20.6,0.19,0
11226,4,0,9.6,14,3.4,429,4,0.19,0
11391,34,0,1.57,15,1.51,436,6.3,0.19,0
11438,16,0,2.9,47,0.55,283,4.6,0.19,0
11702,296,0,0.99,21,0.61,286,7.4,0.19,0
11852,252,0,2.9,47,0.55,283,4.6,0.19,0
14192,504,0,65.55,133,1.19,712,0.2,0.19,0
16418,18,0,19.8,188,5.99,"2,570",0,0.19,0
17149,70,55,0,11,2.78,328,0,0.19,0
18030,720,0,3.59,47,3.87,140,0.2,0.19,0
18057,453,0,4.76,94,3.19,76,0.5,0.19,0
18064,519,0,6.08,138,3.52,182,0.2,0.19,0
